[2018-12-23 21:41:56] [INFO] pro: 62/580 ...
[2018-12-23 21:42:03] [INFO] pro: 63/580 ...
[2018-12-23 21:42:37] [INFO] pro: 64/580 ...
[2018-12-23 21:42:47] [INFO] pro: 65/580 ...
[2018-12-23 21:43:36] [INFO] pro: 66/580 ...
[2018-12-23 21:43:46] [INFO] pro: 67/580 ...
[2018-12-23 21:44:08] [INFO] pro: 68/580 ...
[2018-12-23 21:44:23] [INFO] pro: 69/580 ...
[2018-12-23 21:44:45] [INFO] pro: 70/580 ...
[2018-12-23 21:45:01] [INFO] pro: 71/580 ...
[2018-12-23 21:45:11] [INFO] pro: 72/580 ...
[2018-12-23 21:45:28] [INFO] pro: 73/580 ...
[2018-12-23 21:45:36] [INFO] pro: 74/580 ...
[2018-12-23 21:45:44] [INFO] pro: 75/580 ...
[2018-12-23 21:46:22] [INFO] pro: 76/580 ...
[2018-12-23 21:46:28] [INFO] pro: 77/580 ...
[2018-12-23 21:46:35] [INFO] pro: 78/580 ...
[2018-12-23 21:46:42] [INFO] pro: 79/580 ...
[2018-12-23 21:46:49] [INFO] pro: 80/580 ...
[2018-12-23 21:47:15] [INFO] pro: 81/580 ...
[2018-12-23 21:47:47] [INFO] pro: 82/580 ...
[2018-12-23 21:48:26] [INFO] pro: 83/580 ...
[2018-12-23 21:48:51] [INFO] pro: 84/580 ...
[2018-12-23 21:48:58] [INFO] pro: 85/580 ...
[2018-12-23 21:49:29] [INFO] pro: 86/580 ...
[2018-12-23 21:49:47] [INFO] pro: 87/580 ...
[2018-12-23 21:51:22] [INFO] pro: 88/580 ...
[2018-12-23 21:51:33] [INFO] pro: 89/580 ...
[2018-12-23 21:51:44] [INFO] pro: 90/580 ...
[2018-12-23 21:51:52] [INFO] pro: 91/580 ...
[2018-12-23 21:52:02] [INFO] pro: 92/580 ...
[2018-12-23 21:52:19] [INFO] pro: 93/580 ...
[2018-12-23 21:52:27] [INFO] pro: 94/580 ...
[2018-12-23 21:52:35] [INFO] pro: 95/580 ...
[2018-12-23 21:53:00] [INFO] pro: 96/580 ...
[2018-12-23 21:53:06] [INFO] pro: 97/580 ...
[2018-12-23 21:53:12] [INFO] pro: 98/580 ...
[2018-12-23 21:53:26] [INFO] pro: 99/580 ...
[2018-12-23 21:53:34] [INFO] pro: 100/580 ...
[2018-12-23 21:53:35] [INFO] [{'name': 'tcad', 'num': 442}, {'name': 'tos', 'num': 68}, {'name': 'taco', 'num': 94}, {'name': 'taas', 'num': 62}, {'name': 'todaes', 'num': 142}, {'name': 'tecs', 'num': 280}, {'name': 'trets', 'num': 43}, {'name': 'pami', 'num': 436}, {'name': 'ijcv', 'num': 181}, {'name': 'jmlr', 'num': 289}, {'name': 'tap', 'num': 53}, {'name': 'coling', 'num': 50}, {'name': 'cviu', 'num': 208}, {'name': 'jacm', 'num': 145}, {'name': 'bioinformatics', 'num': 1670}, {'name': 'bib', 'num': 200}, {'name': 'ploscb', 'num': 939}, {'name': 'tmi', 'num': 478}, {'name': 'tgrs', 'num': 1131}, {'name': 'tits', 'num': 662}, {'name': 'trob', 'num': 238}, {'name': 'cl', 'num': 63}, {'name': 'ijseke', 'num': 130}, {'name': 'sttt', 'num': 82}, {'name': 'jlp', 'num': 127}, {'name': 'jwe', 'num': 42}, {'name': 'soca', 'num': 53}, {'name': 'sqj', 'num': 103}, {'name': 'tplp', 'num': 88}, {'name': 'sigsoft', 'num': 314}, {'name': 'oopsla', 'num': 153}, {'name': 'icse', 'num': 788}, {'name': 'tog', 'num': 568}, {'name': 'tods', 'num': 44}, {'name': 'iandc', 'num': 211}, {'name': 'iet-com', 'num': 653}, {'name': 'jnca', 'num': 518}, {'name': 'monet', 'num': 291}, {'name': 'networks', 'num': 117}, {'name': 'ppna', 'num': 202}, {'name': 'tnsm', 'num': 211}, {'name': 'wicomm', 'num': 799}, {'name': 'iet-ifs', 'num': 120}, {'name': 'imcs', 'num': 70}, {'name': 'istr', 'num': 158}, {'name': 'ijisp', 'num': 45}, {'name': 'ijics', 'num': 35}, {'name': 'scn', 'num': 442}, {'name': 'puc', 'num': 183}] has written 14421 rows to json successfully!
[2018-12-23 21:54:23] [INFO] pro: 101/580 ...
[2018-12-23 21:54:42] [INFO] pro: 102/580 ...
[2018-12-23 21:54:57] [INFO] pro: 103/580 ...
[2018-12-23 21:55:22] [INFO] pro: 104/580 ...
[2018-12-23 21:55:30] [INFO] pro: 105/580 ...
[2018-12-23 21:55:45] [INFO] pro: 106/580 ...
[2018-12-23 21:55:56] [INFO] pro: 107/580 ...
[2018-12-23 21:56:09] [INFO] pro: 108/580 ...
[2018-12-23 21:56:25] [INFO] pro: 109/580 ...
[2018-12-23 21:56:30] [INFO] pro: 110/580 ...
[2018-12-23 21:56:45] [INFO] pro: 111/580 ...
[2018-12-23 21:57:40] [INFO] pro: 112/580 ...
[2018-12-23 21:57:45] [INFO] pro: 113/580 ...
[2018-12-23 21:58:22] [INFO] pro: 114/580 ...
[2018-12-23 21:58:41] [INFO] pro: 115/580 ...
[2018-12-23 21:58:48] [INFO] pro: 116/580 ...
[2018-12-23 21:59:55] [INFO] pro: 117/580 ...
[2018-12-23 22:00:16] [INFO] pro: 118/580 ...
[2018-12-23 22:00:51] [INFO] pro: 119/580 ...
[2018-12-23 22:01:07] [INFO] pro: 120/580 ...
[2018-12-23 22:01:28] [INFO] pro: 121/580 ...
[2018-12-23 22:01:34] [INFO] pro: 122/580 ...
[2018-12-23 22:01:41] [INFO] pro: 123/580 ...
[2018-12-23 22:01:55] [INFO] pro: 124/580 ...
[2018-12-23 22:02:13] [INFO] pro: 125/580 ...
[2018-12-23 22:02:40] [INFO] pro: 126/580 ...
[2018-12-23 22:02:50] [INFO] pro: 127/580 ...
[2018-12-23 22:03:11] [ERROR] http://dblp.uni-trier.de/db/journals/jamia/ Exc..., try again after 10s
[2018-12-23 22:03:11] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Read timed out. (read timeout=20)
[2018-12-23 22:03:38] [INFO] pro: 128/580 ...
[2018-12-23 22:03:51] [INFO] pro: 129/580 ...
[2018-12-23 22:04:18] [INFO] pro: 130/580 ...
[2018-12-23 22:04:20] [INFO] pro: 131/580 ...
[2018-12-23 22:04:52] [INFO] pro: 132/580 ...
[2018-12-23 22:05:56] [INFO] pro: 133/580 ...
[2018-12-23 22:06:08] [INFO] pro: 134/580 ...
[2018-12-23 22:06:13] [INFO] pro: 135/580 ...
[2018-12-23 22:06:32] [INFO] pro: 136/580 ...
[2018-12-23 22:06:43] [INFO] pro: 137/580 ...
[2018-12-23 22:06:51] [INFO] pro: 138/580 ...
[2018-12-23 22:07:12] [ERROR] http://dblp.uni-trier.de/db/conf/kbse/ Exc..., try again after 10s
[2018-12-23 22:07:12] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Max retries exceeded with url: /db/conf/kbse/ (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.VerifiedHTTPSConnection object at 0x000001FD3F462F28>, 'Connection to dblp.uni-trier.de timed out. (connect timeout=20)'))
[2018-12-23 22:07:41] [INFO] pro: 139/580 ...
[2018-12-23 22:07:58] [INFO] pro: 140/580 ...
[2018-12-23 22:08:48] [ERROR] https://dblp.uni-trier.de/db/conf/esop/esop2017.html Exc..., try again after 10s
[2018-12-23 22:08:48] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Read timed out. (read timeout=20)
[2018-12-23 22:09:42] [INFO] pro: 141/580 ...
[2018-12-23 22:09:56] [INFO] pro: 142/580 ...
[2018-12-23 22:10:04] [INFO] pro: 143/580 ...
[2018-12-23 22:10:40] [INFO] pro: 144/580 ...
[2018-12-23 22:11:03] [INFO] pro: 145/580 ...
[2018-12-23 22:11:24] [INFO] pro: 146/580 ...
[2018-12-23 22:11:55] [INFO] pro: 147/580 ...
[2018-12-23 22:12:59] [INFO] pro: 148/580 ...
[2018-12-23 22:13:51] [INFO] pro: 149/580 ...
[2018-12-23 22:14:10] [INFO] pro: 150/580 ...
[2018-12-23 22:14:11] [INFO] [{'name': 'chi', 'num': 2303}, {'name': 'huc', 'num': 598}, {'name': 'cscw', 'num': 394}, {'name': 'iui', 'num': 368}, {'name': 'tabletop', 'num': 141}, {'name': 'uist', 'num': 292}, {'name': 'ecscw', 'num': 62}, {'name': 'mhci', 'num': 236}, {'name': 'percom', 'num': 708}, {'name': 'group', 'num': 54}, {'name': 'tvlsi', 'num': 607}, {'name': 'jpdc', 'num': 410}, {'name': 'parco', 'num': 162}, {'name': 'jsa', 'num': 153}, {'name': 'concurrency', 'num': 676}, {'name': 'dc', 'num': 49}, {'name': 'fgcs', 'num': 1201}, {'name': 'integration', 'num': 257}, {'name': 'mam', 'num': 284}, {'name': 'tjs', 'num': 605}, {'name': 'dke', 'num': 95}, {'name': 'ec', 'num': 40}, {'name': 'taffco', 'num': 92}, {'name': 'taslp', 'num': 398}, {'name': 'tcyb', 'num': 678}, {'name': 'tase', 'num': 319}, {'name': 'jcst', 'num': 192}, {'name': 'jamia', 'num': 414}, {'name': 'chinaf', 'num': 482}, {'name': 'cj', 'num': 257}, {'name': 'fcsc', 'num': 170}, {'name': 'mia', 'num': 278}, {'name': 'tcbb', 'num': 341}, {'name': 'osdi', 'num': 47}, {'name': 'pldi', 'num': 140}, {'name': 'popl', 'num': 94}, {'name': 'sosp', 'num': 75}, {'name': 'kbse', 'num': 265}, {'name': 'ecoop', 'num': 170}, {'name': 'etaps', 'num': 568}, {'name': 'fm', 'num': 88}, {'name': 'iwpc', 'num': 89}, {'name': 're', 'num': 336}, {'name': 'tip', 'num': 1021}, {'name': 'tvcg', 'num': 664}, {'name': 'tomccap', 'num': 153}, {'name': 'cad', 'num': 187}, {'name': 'cagd', 'num': 117}, {'name': 'cgf', 'num': 511}] has written 17841 rows to json successfully!
[2018-12-23 22:14:40] [ERROR] https://dblp.uni-trier.de/db/journals/cvgip/cvgip98.html Exc..., try again after 10s
[2018-12-23 22:14:40] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Read timed out. (read timeout=20)
[2018-12-23 22:15:04] [INFO] pro: 151/580 ...
[2018-12-23 22:15:17] [INFO] pro: 152/580 ...
[2018-12-23 22:15:26] [INFO] pro: 153/580 ...
[2018-12-23 22:15:41] [INFO] pro: 154/580 ...
[2018-12-23 22:15:48] [INFO] pro: 155/580 ...
[2018-12-23 22:16:17] [ERROR] https://dblp.uni-trier.de/db/journals/tkdd/tkdd11.html Exc..., try again after 10s
[2018-12-23 22:16:17] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Read timed out. (read timeout=20)
[2018-12-23 22:16:29] [INFO] pro: 156/580 ...
[2018-12-23 22:16:48] [INFO] pro: 157/580 ...
[2018-12-23 22:17:07] [INFO] pro: 158/580 ...
[2018-12-23 22:17:16] [INFO] pro: 159/580 ...
[2018-12-23 22:17:21] [INFO] pro: 160/580 ...
[2018-12-23 22:17:27] [INFO] pro: 161/580 ...
[2018-12-23 22:17:51] [INFO] pro: 162/580 ...
[2018-12-23 22:17:58] [INFO] pro: 163/580 ...
[2018-12-23 22:18:28] [INFO] pro: 164/580 ...
[2018-12-23 22:18:35] [INFO] pro: 165/580 ...
[2018-12-23 22:18:42] [INFO] pro: 166/580 ...
[2018-12-23 22:18:49] [INFO] pro: 167/580 ...
[2018-12-23 22:19:13] [ERROR] https://dblp.uni-trier.de/db/journals/algorithmica/algorithmica80.html Exc..., try again after 10s
[2018-12-23 22:19:13] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Read timed out.
[2018-12-23 22:19:51] [INFO] pro: 168/580 ...
[2018-12-23 22:19:57] [INFO] pro: 169/580 ...
[2018-12-23 22:20:05] [INFO] pro: 170/580 ...
[2018-12-23 22:20:14] [INFO] pro: 171/580 ...
[2018-12-23 22:20:25] [INFO] pro: 172/580 ...
[2018-12-23 22:21:16] [INFO] pro: 173/580 ...
[2018-12-23 22:21:28] [INFO] pro: 174/580 ...
[2018-12-23 22:22:05] [INFO] pro: 175/580 ...
[2018-12-23 22:22:39] [ERROR] https://dblp.uni-trier.de/db/conf/sigcomm/big-dama2018.html Exc..., try again after 10s
[2018-12-23 22:22:39] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Read timed out. (read timeout=20)
[2018-12-23 22:23:44] [ERROR] https://dblp.uni-trier.de/db/conf/sigcomm/mobiarch2017.html Exc..., try again after 10s
[2018-12-23 22:23:44] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Read timed out. (read timeout=20)
[2018-12-23 22:23:56] [INFO] pro: 176/580 ...
[2018-12-23 22:24:24] [INFO] pro: 177/580 ...
[2018-12-23 22:24:56] [INFO] pro: 178/580 ...
[2018-12-23 22:25:23] [INFO] pro: 179/580 ...
[2018-12-23 22:25:34] [INFO] pro: 180/580 ...
[2018-12-23 22:25:42] [INFO] pro: 181/580 ...
[2018-12-23 22:25:54] [INFO] pro: 182/580 ...
[2018-12-23 22:26:10] [INFO] pro: 183/580 ...
[2018-12-23 22:26:27] [INFO] pro: 184/580 ...
[2018-12-23 22:26:47] [INFO] pro: 185/580 ...
[2018-12-23 22:27:11] [ERROR] http://dblp.uni-trier.de/db/conf/uss/ Exc..., try again after 10s
[2018-12-23 22:27:11] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Read timed out.
[2018-12-23 22:27:48] [INFO] pro: 186/580 ...
[2018-12-23 22:27:58] [INFO] pro: 187/580 ...
[2018-12-23 22:28:14] [INFO] pro: 188/580 ...
[2018-12-23 22:28:41] [INFO] pro: 189/580 ...
[2018-12-23 22:28:50] [INFO] pro: 190/580 ...
[2018-12-23 22:29:06] [INFO] pro: 191/580 ...
[2018-12-23 22:29:11] [INFO] pro: 192/580 ...
[2018-12-23 22:29:20] [INFO] pro: 193/580 ...
[2018-12-23 22:29:43] [INFO] pro: 194/580 ...
[2018-12-23 22:29:45] [INFO] pro: 195/580 ...
[2018-12-23 22:30:09] [INFO] pro: 196/580 ...
[2018-12-23 22:30:18] [INFO] pro: 197/580 ...
[2018-12-23 22:30:31] [INFO] pro: 198/580 ...
[2018-12-23 22:30:48] [INFO] pro: 199/580 ...
[2018-12-23 22:31:13] [ERROR] https://dblp.uni-trier.de/db/journals/jetc/jetc13.html Exc..., try again after 10s
[2018-12-23 22:31:13] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Read timed out. (read timeout=20)
[2018-12-23 22:31:27] [INFO] pro: 200/580 ...
[2018-12-23 22:31:27] [INFO] [{'name': 'cvgip', 'num': 45}, {'name': 'tcsv', 'num': 501}, {'name': 'tois', 'num': 88}, {'name': 'tkde', 'num': 391}, {'name': 'vldb', 'num': 77}, {'name': 'tkdd', 'num': 125}, {'name': 'aei', 'num': 179}, {'name': 'dke', 'num': 95}, {'name': 'datamine', 'num': 120}, {'name': 'ejis', 'num': 35}, {'name': 'geoinformatica', 'num': 71}, {'name': 'ipm', 'num': 157}, {'name': 'siamcomp', 'num': 101}, {'name': 'tit', 'num': 968}, {'name': 'talg', 'num': 111}, {'name': 'tocl', 'num': 64}, {'name': 'toms', 'num': 88}, {'name': 'algorithmica', 'num': 322}, {'name': 'cc', 'num': 40}, {'name': 'fac', 'num': 76}, {'name': 'fmsd', 'num': 61}, {'name': 'informs', 'num': 99}, {'name': 'jcss', 'num': 187}, {'name': 'winet', 'num': 405}, {'name': 'mobicom', 'num': 406}, {'name': 'sigcomm', 'num': 373}, {'name': 'infocom', 'num': 2030}, {'name': 'sensys', 'num': 404}, {'name': 'conext', 'num': 129}, {'name': 'secon', 'num': 190}, {'name': 'ipsn', 'num': 107}, {'name': 'ccs', 'num': 357}, {'name': 'crypto', 'num': 151}, {'name': 'eurocrypt', 'num': 136}, {'name': 'sp', 'num': 199}, {'name': 'uss', 'num': 316}, {'name': 'acsac', 'num': 120}, {'name': 'asiacrypt', 'num': 131}, {'name': 'esorics', 'num': 267}, {'name': 'assets', 'num': 184}, {'name': 'ACMdis', 'num': 406}, {'name': 'graphicsinterface', 'num': 27}, {'name': 'mobiquitous', 'num': 121}, {'name': 'interact', 'num': 176}, {'name': 'icmi', 'num': 321}, {'name': 'acmidc', 'num': 215}, {'name': 'avi', 'num': 125}, {'name': 'uic', 'num': 884}, {'name': 'jetc', 'num': 94}] has written 12275 rows to json successfully!
[2018-12-23 22:31:35] [INFO] pro: 201/580 ...
[2018-12-23 22:31:46] [INFO] pro: 202/580 ...
[2018-12-23 22:31:53] [INFO] pro: 203/580 ...
[2018-12-23 22:31:55] [INFO] pro: 204/580 ...
[2018-12-23 22:32:09] [INFO] pro: 205/580 ...
[2018-12-23 22:32:20] [INFO] pro: 206/580 ...
[2018-12-23 22:33:14] [INFO] pro: 207/580 ...
[2018-12-23 22:33:22] [INFO] pro: 208/580 ...
[2018-12-23 22:33:34] [INFO] pro: 209/580 ...
[2018-12-23 22:33:53] [INFO] pro: 210/580 ...
[2018-12-23 22:34:52] [INFO] pro: 211/580 ...
[2018-12-23 22:35:37] [ERROR] https://dblp.uni-trier.de/db/journals/jair/jair59.html Exc..., try again after 10s
[2018-12-23 22:35:37] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Read timed out. (read timeout=20)
[2018-12-23 22:35:52] [INFO] pro: 212/580 ...
[2018-12-23 22:36:17] [ERROR] https://dblp.uni-trier.de/db/journals/titb/titb22.html Exc..., try again after 10s
[2018-12-23 22:36:17] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Read timed out. (read timeout=20)
[2018-12-23 22:36:41] [INFO] pro: 213/580 ...
[2018-12-23 22:37:03] [INFO] pro: 214/580 ...
[2018-12-23 22:37:17] [INFO] pro: 215/580 ...
[2018-12-23 22:37:46] [INFO] pro: 216/580 ...
[2018-12-23 22:38:20] [INFO] pro: 217/580 ...
[2018-12-23 22:38:26] [INFO] pro: 218/580 ...
[2018-12-23 22:38:32] [INFO] pro: 219/580 ...
[2018-12-23 22:38:39] [INFO] pro: 220/580 ...
[2018-12-23 22:38:52] [INFO] pro: 221/580 ...
[2018-12-23 22:39:07] [INFO] pro: 222/580 ...
[2018-12-23 22:39:10] [INFO] pro: 223/580 ...
[2018-12-23 22:39:45] [INFO] pro: 224/580 ...
[2018-12-23 22:40:11] [INFO] pro: 225/580 ...
[2018-12-23 22:40:18] [INFO] pro: 226/580 ...
[2018-12-23 22:40:40] [INFO] pro: 227/580 ...
[2018-12-23 22:40:48] [INFO] pro: 228/580 ...
[2018-12-23 22:41:00] [INFO] pro: 229/580 ...
[2018-12-23 22:41:14] [INFO] pro: 230/580 ...
[2018-12-23 22:41:23] [INFO] pro: 231/580 ...
[2018-12-23 22:42:01] [INFO] pro: 232/580 ...
[2018-12-23 22:42:38] [INFO] pro: 233/580 ...
[2018-12-23 22:43:17] [INFO] pro: 234/580 ...
[2018-12-23 22:45:58] [INFO] pro: 235/580 ...
[2018-12-23 22:46:41] [INFO] pro: 236/580 ...
[2018-12-23 22:46:53] [INFO] pro: 237/580 ...
[2018-12-23 22:47:46] [INFO] pro: 238/580 ...
[2018-12-23 22:48:06] [INFO] pro: 239/580 ...
[2018-12-23 22:48:12] [INFO] pro: 240/580 ...
[2018-12-23 22:48:19] [INFO] pro: 241/580 ...
[2018-12-23 22:48:27] [INFO] pro: 242/580 ...
[2018-12-23 22:48:46] [INFO] pro: 243/580 ...
[2018-12-23 22:49:26] [INFO] pro: 244/580 ...
[2018-12-23 22:49:38] [INFO] pro: 245/580 ...
[2018-12-23 22:52:24] [ERROR] https://dblp.uni-trier.de/db/journals/tcs/tcs680.html Exc..., try again after 10s
[2018-12-23 22:52:24] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Max retries exceeded with url: /db/journals/tcs/tcs680.html (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.VerifiedHTTPSConnection object at 0x000001FD413FA0B8>, 'Connection to dblp.uni-trier.de timed out. (connect timeout=20)'))
[2018-12-23 22:53:24] [INFO] pro: 246/580 ...
[2018-12-23 22:53:38] [INFO] pro: 247/580 ...
[2018-12-23 22:53:47] [INFO] pro: 248/580 ...
[2018-12-23 22:55:34] [INFO] pro: 249/580 ...
[2018-12-23 22:56:47] [INFO] pro: 250/580 ...
[2018-12-23 22:56:48] [INFO] [{'name': 'rts', 'num': 54}, {'name': 'asplos', 'num': 144}, {'name': 'fast', 'num': 51}, {'name': 'isca', 'num': 180}, {'name': 'micro', 'num': 130}, {'name': 'sc', 'num': 369}, {'name': 'tec', 'num': 126}, {'name': 'tfs', 'num': 462}, {'name': 'tnn', 'num': 796}, {'name': 'ijar', 'num': 361}, {'name': 'jair', 'num': 86}, {'name': 'titb', 'num': 383}, {'name': 'lgrs', 'num': 881}, {'name': 'cas', 'num': 58}, {'name': 'bmcbi', 'num': 1003}, {'name': 'www', 'num': 1073}, {'name': 'rtss', 'num': 45}, {'name': 'emsoft', 'num': 32}, {'name': 'recomb', 'num': 82}, {'name': 'bibm', 'num': 864}, {'name': 'amia', 'num': 708}, {'name': 'caise', 'num': 311}, {'name': 'icfp', 'num': 70}, {'name': 'lctrts', 'num': 24}, {'name': 'models', 'num': 329}, {'name': 'cp', 'num': 92}, {'name': 'icsoc', 'num': 183}, {'name': 'tmm', 'num': 478}, {'name': 'siamis', 'num': 130}, {'name': 'speech', 'num': 192}, {'name': 'cg', 'num': 251}, {'name': 'comgeo', 'num': 101}, {'name': 'isci', 'num': 1466}, {'name': 'is', 'num': 177}, {'name': 'jasis', 'num': 367}, {'name': 'ws', 'num': 43}, {'name': 'kais', 'num': 234}, {'name': 'tweb', 'num': 53}, {'name': 'dpd', 'num': 42}, {'name': 'iam', 'num': 162}, {'name': 'jgo', 'num': 252}, {'name': 'jsc', 'num': 198}, {'name': 'mscs', 'num': 135}, {'name': 'tcs', 'num': 747}, {'name': 'apal', 'num': 148}, {'name': 'acta', 'num': 56}, {'name': 'dam', 'num': 748}, {'name': 'fuin', 'num': 296}] has written 15173 rows to json successfully!
[2018-12-23 22:56:58] [INFO] pro: 251/580 ...
[2018-12-23 22:57:09] [INFO] pro: 252/580 ...
[2018-12-23 22:57:57] [INFO] pro: 253/580 ...
[2018-12-23 22:58:04] [INFO] pro: 254/580 ...
[2018-12-23 22:58:19] [INFO] pro: 255/580 ...
[2018-12-23 22:58:28] [INFO] pro: 256/580 ...
[2018-12-23 22:58:33] [INFO] pro: 257/580 ...
[2018-12-23 22:58:46] [INFO] pro: 258/580 ...
[2018-12-23 22:58:56] [INFO] pro: 259/580 ...
[2018-12-23 22:59:04] [INFO] pro: 260/580 ...
[2018-12-23 22:59:16] [INFO] pro: 261/580 ...
[2018-12-23 22:59:44] [ERROR] https://dblp.uni-trier.de/db/conf/dsn/dsn2018w.html Exc..., try again after 10s
[2018-12-23 22:59:44] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Read timed out.
[2018-12-23 23:00:05] [INFO] pro: 262/580 ...
[2018-12-23 23:00:18] [INFO] pro: 263/580 ...
[2018-12-23 23:00:38] [ERROR] http://dblp.uni-trier.de/db/conf/srds/ Exc..., try again after 10s
[2018-12-23 23:00:38] [ERROR] HTTPConnectionPool(host='dblp.uni-trier.de', port=80): Max retries exceeded with url: /db/conf/srds/ (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.HTTPConnection object at 0x000001FD3F0E5438>, 'Connection to dblp.uni-trier.de timed out. (connect timeout=20)'))
[2018-12-23 23:00:54] [INFO] pro: 264/580 ...
[2018-12-23 23:01:29] [INFO] pro: 265/580 ...
[2018-12-23 23:01:38] [INFO] pro: 266/580 ...
[2018-12-23 23:01:49] [INFO] pro: 267/580 ...
[2018-12-23 23:01:59] [INFO] pro: 268/580 ...
[2018-12-23 23:02:18] [INFO] pro: 269/580 ...
[2018-12-23 23:02:39] [ERROR] http://dblp.uni-trier.de/db/conf/spaa/ Exc..., try again after 10s
[2018-12-23 23:02:39] [ERROR] HTTPConnectionPool(host='dblp.uni-trier.de', port=80): Read timed out. (read timeout=20)
[2018-12-23 23:03:18] [INFO] pro: 270/580 ...
[2018-12-23 23:03:53] [INFO] pro: 271/580 ...
[2018-12-23 23:04:20] [INFO] pro: 272/580 ...
[2018-12-23 23:04:23] [INFO] pro: 273/580 ...
[2018-12-23 23:04:43] [INFO] pro: 274/580 ...
[2018-12-23 23:05:03] [INFO] pro: 275/580 ...
[2018-12-23 23:05:13] [INFO] pro: 276/580 ...
[2018-12-23 23:05:24] [INFO] pro: 277/580 ...
[2018-12-23 23:05:52] [INFO] pro: 278/580 ...
[2018-12-23 23:06:44] [ERROR] https://dblp.uni-trier.de/db/journals/nn/nn87.html Exc..., try again after 10s
[2018-12-23 23:06:44] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Max retries exceeded with url: /db/journals/nn/nn87.html (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.VerifiedHTTPSConnection object at 0x000001FD3ED66E80>, 'Connection to dblp.uni-trier.de timed out. (connect timeout=20)'))
[2018-12-23 23:07:34] [INFO] pro: 279/580 ...
[2018-12-23 23:07:43] [INFO] pro: 280/580 ...
[2018-12-23 23:07:54] [INFO] pro: 281/580 ...
[2018-12-23 23:08:07] [INFO] pro: 282/580 ...
[2018-12-23 23:08:15] [INFO] pro: 283/580 ...
[2018-12-23 23:08:27] [INFO] pro: 284/580 ...
[2018-12-23 23:08:48] [INFO] pro: 285/580 ...
[2018-12-23 23:09:05] [INFO] pro: 286/580 ...
[2018-12-23 23:09:17] [INFO] pro: 287/580 ...
[2018-12-23 23:09:57] [INFO] pro: 288/580 ...
[2018-12-23 23:10:16] [INFO] pro: 289/580 ...
[2018-12-23 23:10:31] [INFO] pro: 290/580 ...
[2018-12-23 23:10:49] [INFO] pro: 291/580 ...
[2018-12-23 23:11:43] [ERROR] https://dblp.uni-trier.de/db/journals/jvcir/jvcir45.html Exc..., try again after 10s
[2018-12-23 23:11:43] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Max retries exceeded with url: /db/journals/jvcir/jvcir45.html (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.VerifiedHTTPSConnection object at 0x000001FD42B01860>, 'Connection to dblp.uni-trier.de timed out. (connect timeout=20)'))
[2018-12-23 23:12:19] [INFO] pro: 292/580 ...
[2018-12-23 23:12:28] [INFO] pro: 293/580 ...
[2018-12-23 23:13:36] [INFO] pro: 294/580 ...
[2018-12-23 23:15:05] [INFO] pro: 295/580 ...
[2018-12-23 23:16:16] [ERROR] https://dblp.uni-trier.de/db/journals/ipl/ipl126.html Exc..., try again after 10s
[2018-12-23 23:16:16] [ERROR] HTTPSConnectionPool(host='dblp.uni-trier.de', port=443): Read timed out. (read timeout=20)
[2018-12-23 23:16:31] [INFO] pro: 296/580 ...
[2018-12-23 23:16:39] [INFO] pro: 297/580 ...
[2018-12-23 23:16:46] [INFO] pro: 298/580 ...
[2018-12-23 23:17:01] [INFO] pro: 299/580 ...
[2018-12-23 23:17:13] [INFO] pro: 300/580 ...
